tsid,time,y_PositiveDirection,y_NegativeDirection,lof,isof,ee
0,2.880525167886312,100.15191429991162,132.46929908075023,0.0,1.0,0.0
0,2.888526626685996,103.33223434930312,140.60999202639567,0.0,1.0,0.0
0,2.8965280854856803,90.35412046522947,150.39596709734815,0.0,1.0,0.0
0,2.904529544285365,108.66167365644112,137.73536178161822,0.0,1.0,0.0
0,2.912531003085049,90.0137012729685,151.63184273675233,0.0,1.0,0.0
0,2.9205324618847333,92.75331967294547,130.26353294785463,0.0,1.0,0.0
0,2.9285339206844174,109.55519584651691,131.67263569091597,0.0,1.0,0.0
0,2.9365353794841016,96.78373303939578,146.7898028272458,0.0,1.0,0.0
0,2.9445368382837858,103.18663363164103,134.93098899678407,0.0,1.0,0.0
0,2.95253829708347,92.99002809116028,142.8840070853525,0.0,1.0,0.0
0,2.960539755883154,102.72352055043947,132.3769228035837,0.0,1.0,0.0
0,2.9685412146828383,113.72329497829543,133.22489306719055,0.0,1.0,0.0
0,2.9765426734825224,101.8497221471578,143.21543761688315,0.0,1.0,0.0
0,2.9845441322822066,107.8992614931175,126.96445413656772,0.0,1.0,0.0
0,2.9925455910818908,97.26091791681985,142.33221125627148,0.0,1.0,0.0
0,3.000547049881575,105.9554906553276,129.2146210959166,0.0,1.0,0.0
0,3.008548508681259,114.33370019577463,134.83065583190836,0.0,1.0,0.0
0,3.0165499674809437,93.72914279532151,137.55074762160575,0.0,1.0,0.0
0,3.024551426280628,110.04182482918208,120.34194062829386,0.0,1.0,0.0
0,3.032552885080312,97.6021701964152,130.7849570945362,0.0,1.0,0.0
0,3.0405543438799962,100.38553331975099,133.19455657664304,0.0,1.0,0.0
0,3.0485558026796804,111.14355051544237,124.99593174043227,0.0,1.0,0.0
0,3.0565572614793646,87.88655136545822,134.54320729108846,0.0,1.0,0.0
0,3.0645587202790487,108.47734904369722,123.34746270268906,0.0,1.0,0.0
0,3.072560179078733,100.30651625421143,130.79767029083524,0.0,1.0,0.0
0,3.080561637878417,96.92098493976022,130.05306480172604,0.0,1.0,0.0
0,3.0885630966781012,110.86794090999061,126.61164510028775,0.0,1.0,0.0
0,3.0965645554777854,91.94664580020336,135.228473999477,0.0,1.0,0.0
0,3.1045660142774696,107.48003392884414,123.7231074739139,0.0,1.0,0.0
0,3.1125674730771538,109.76330802425102,130.96992048367224,0.0,1.0,0.0
0,3.120568931876838,101.63399942891381,139.3687088137187,0.0,0.0,0.0
0,3.128570390676522,115.90003965835676,120.17180068564875,0.0,0.0,0.0
0,3.1365718494762067,94.06071037058227,144.94506510854907,0.0,0.0,0.0
0,3.144573308275891,105.33402550073812,128.3217908646266,0.0,0.0,0.0
0,3.152574767075575,111.54236529211038,134.0103655243099,0.0,0.0,0.0
0,3.160576225875259,95.96722599256962,143.05707418735895,0.0,0.0,0.0
0,3.1685776846749434,110.26496066769944,126.93686794965322,0.0,0.0,0.0
0,3.1765791434746276,96.77506978766128,142.44481630281558,0.0,0.0,0.0
0,3.1845806022743117,109.30138957863669,131.18319146842063,0.0,0.0,0.0
0,3.192582061073996,110.3663257486793,134.7454249014333,0.0,0.0,0.0
0,3.20058351987368,96.40123101151131,141.44082259876618,0.0,0.0,0.0
0,3.2085849786733642,108.50944663990809,125.02760401472625,0.0,0.0,0.0
0,3.2165864374730484,97.22967498324724,138.47132079750125,0.0,0.0,0.0
0,3.2245878962727326,108.1254529171675,129.52884083900895,0.0,0.0,0.0
0,3.2325893550724167,115.04497210096886,132.16770881718426,0.0,0.0,0.0
0,3.240590813872101,100.1393265075483,138.95985840134804,0.0,0.0,0.0
0,3.2485922726717855,114.56598937670287,122.60690251830445,0.0,0.0,0.0
0,3.2565937314714697,106.98656285105402,130.86741195162384,0.0,0.0,0.0
0,3.264595190271154,115.01535090732634,129.98768372768484,0.0,0.0,0.0
0,3.272596649070838,119.41470657881649,131.66691251764553,0.0,0.0,0.0
0,3.280598107870522,99.19113283377256,138.46344942966223,0.0,0.0,0.0
0,3.2885995666702064,114.1316558090206,119.13284936250548,0.0,0.0,0.0
0,3.2966010254698905,104.5176902843889,134.38947780238226,0.0,0.0,0.0
0,3.3046024842695747,109.2657980305795,137.6755136713204,0.0,0.0,0.0
0,3.312603943069259,117.60676355685413,127.08098060143092,0.0,0.0,0.0
0,3.320605401868943,99.497320791428,134.0136462193328,0.0,0.0,0.0
0,3.328606860668627,112.81752530312127,119.905127447067,0.0,0.0,0.0
0,3.3366083194683114,114.37162397300565,126.94860075972448,0.0,0.0,0.0
0,3.3446097782679955,101.68587111428499,136.0220230389746,0.0,0.0,0.0
0,3.3526112370676797,107.98753861020954,124.19162402036443,0.0,0.0,0.0
0,3.3606126958673643,94.43894823836467,137.6987179066981,0.0,0.0,0.0
0,3.3686141546670485,109.4035839120796,117.43458023276844,0.0,0.0,0.0
0,3.3766156134667327,109.96617923582068,135.40741780509146,0.0,0.0,0.0
0,3.384617072266417,100.67916415817666,147.74935570628094,0.0,0.0,0.0
0,3.392618531066101,110.16297921128412,122.02685059314533,0.0,0.0,0.0
0,3.400619989865785,100.63288600245461,130.37458578586484,0.0,0.0,0.0
0,3.4086214486654693,110.46084371151699,122.72783591220704,0.0,0.0,0.0
0,3.4166229074651535,112.22333370222665,130.83822372481546,0.0,0.0,0.0
0,3.4246243662648377,100.99068790709212,140.19365462810367,0.0,0.0,0.0
0,3.432625825064522,116.63488730020781,123.16019727178363,0.0,0.0,0.0
0,3.440627283864206,102.32401884209177,138.10476339917093,0.0,0.0,0.0
0,3.44862874266389,113.65724574264576,121.44369950671796,0.0,0.0,0.0
0,3.4566302014635744,113.21056405413663,124.63329924081586,0.0,0.0,0.0
0,3.4646316602632585,97.98153201243373,140.55387592610313,0.0,0.0,0.0
0,3.472633119062943,113.74886522570293,124.90644061719033,0.0,0.0,0.0
0,3.4806345778626273,105.35381918429125,134.34537237557294,0.0,0.0,0.0
0,3.4886360366623115,107.4892205549357,121.89004783010841,0.0,0.0,0.0
0,3.4966374954619956,120.16876945894197,127.91812859762453,0.0,0.0,0.0
0,3.50463895426168,94.40546215728448,139.39126007962193,0.0,0.0,0.0
0,3.512640413061364,107.48156268105136,121.05903171544799,0.0,0.0,0.0
0,3.520641871861048,106.59703670374334,133.82773379093246,0.0,0.0,0.0
0,3.5286433306607323,101.97104022570157,130.78981729491622,0.0,0.0,0.0
0,3.5366447894604165,120.55055535769844,124.67727394566657,0.0,0.0,0.0
0,3.5446462482601007,94.89095370831645,144.03974271680315,0.0,0.0,0.0
0,3.552647707059785,111.69154444560688,117.67795016007764,0.0,0.0,0.0
0,3.560649165859469,107.35826352440132,131.9475536516452,0.0,0.0,0.0
0,3.568650624659153,100.62877580388319,132.89531893154822,0.0,0.0,0.0
0,3.5766520834588373,120.39840731571904,126.59241507870502,0.0,0.0,0.0
0,3.584653542258522,100.97469014878253,146.34810084484837,0.0,0.0,0.0
0,3.592655001058206,107.17779454081933,121.60905741856612,0.0,0.0,0.0
0,3.6006564598578903,112.50803652443453,120.39438375501385,0.0,0.0,0.0
0,3.6086579186575745,97.22220803113855,134.8799166776791,0.0,0.0,0.0
0,3.6166593774572586,109.19883955842411,123.44006151201634,0.0,0.0,0.0
0,3.624660836256943,96.2310703551657,138.17568574818904,0.0,0.0,0.0
0,3.632662295056627,111.82120616690109,120.11952859596323,0.0,0.0,0.0
0,3.640663753856311,107.7914461640066,128.15590282677672,0.0,0.0,0.0
0,3.6486652126559953,100.1125285126869,132.20264137166075,0.0,0.0,0.0
0,3.6566666714556795,113.62348950506502,123.18262227934864,0.0,0.0,0.0
0,3.6646681302553636,91.48949120127263,138.42195672690983,0.0,0.0,0.0
0,3.672669589055048,105.47352810880855,118.75138141666372,0.0,0.0,0.0
0,3.680671047854732,109.26299653650413,129.1869503447607,0.0,0.0,0.0
0,3.688672506654416,94.43857704066511,138.34765923584953,0.0,0.0,0.0
0,3.6966739654541003,114.93061104947886,119.53838872452803,0.0,0.0,0.0
0,3.704675424253785,97.3964291287985,135.06343935294228,0.0,0.0,0.0
0,3.712676883053469,101.83536696861637,126.26838285823612,0.0,0.0,0.0
0,3.7206783418531533,110.43696605869083,122.91140176333138,0.0,0.0,0.0
0,3.7286798006528374,96.17367090864356,134.8622500904461,0.0,0.0,0.0
0,3.7366812594525216,115.47556390942133,121.6256186408655,0.0,0.0,0.0
0,3.7446827182522058,102.47395029028311,134.8198338589452,0.0,0.0,0.0
0,3.75268417705189,97.32365959004264,123.60009343233514,0.0,0.0,0.0
0,3.760685635851574,108.10719753057849,121.76369247669072,0.0,0.0,0.0
0,3.7686870946512583,90.49568235439658,134.40003984373595,0.0,0.0,0.0
0,3.7766885534509425,106.15881190713914,122.6530492392711,0.0,0.0,0.0
0,3.7846900122506266,101.25008330299805,135.33098969052816,0.0,0.0,0.0
0,3.792691471050311,98.61267127399013,125.9868939929888,0.0,0.0,0.0
0,3.800692929849995,112.08354944963152,126.35138973186756,0.0,0.0,0.0
0,3.808694388649679,90.02465719892469,135.1868798255949,0.0,0.0,0.0
0,3.8166958474493637,102.11504400904111,125.68917235614583,0.0,0.0,0.0
0,3.824697306249048,98.6078290219431,134.0258006747778,0.0,0.0,0.0
0,3.832698765048732,91.44244930871197,138.44421536880975,0.0,0.0,0.0
0,3.8407002238484163,105.99354119546716,126.39291461468423,0.0,0.0,0.0
0,3.8487016826481004,92.16419208259035,141.74527535219204,0.0,0.0,0.0
0,3.8567031414477846,102.7710521094171,131.425499126624,0.0,0.0,0.0
0,3.8647046002474688,103.61724713637652,133.67985066972062,0.0,0.0,0.0
0,3.872706059047153,102.94844432143296,137.1630739082106,0.0,0.0,0.0
0,3.880707517846837,111.85931710073271,123.52314021388739,0.0,0.0,0.0
0,3.8887089766465213,92.92700042242302,138.2885027023228,0.0,0.0,0.0
0,3.8967104354462054,106.75743522421223,130.21495964467314,0.0,0.0,0.0
0,3.9047118942458896,135.01924446458548,132.06854415497043,0.0,0.0,0.0
0,3.9127133530455738,85.59212049528021,136.82737802330826,0.0,0.0,0.0
0,3.920714811845258,81.86427934828139,116.48965909537617,0.0,0.0,0.0
0,3.9287162706449426,102.72010694037795,133.05435317222287,0.0,0.0,0.0
0,3.9367177294446267,117.58540665280906,125.79103163214194,0.0,0.0,0.0
0,3.944719188244311,85.86481985369777,127.34900870131747,0.0,0.0,0.0
0,3.952720647043995,111.19957973002039,135.19742853950558,0.0,0.0,0.0
0,3.9607221058436792,152.54907749257808,117.64587630075707,0.0,0.0,0.0
0,3.9687235646433634,63.95697351965278,129.13426061871272,0.0,0.0,0.0
0,3.9767250234430476,113.65242548779133,131.18425021816392,0.0,0.0,0.0
0,3.9847264822427317,128.60653223040322,125.63235906586354,0.0,0.0,0.0
0,3.992727941042416,82.50430872985145,130.70135034585445,0.0,0.0,0.0
0,4.0007293998421005,121.60274819659169,115.7465853486487,0.0,0.0,0.0
0,4.008730858641784,92.67266969600821,125.96244906922402,0.0,0.0,0.0
0,4.016732317441469,111.34783431741623,128.80108489030192,0.0,0.0,0.0
0,4.024733776241153,120.86238990407686,120.54226386109679,0.0,0.0,0.0
0,4.032735235040837,68.4535315157523,130.00376329372904,0.0,0.0,0.0
0,4.040736693840521,123.400424734633,108.81842299432861,0.0,0.0,0.0
0,4.0487381526402055,111.5146635356202,127.02944908188417,0.0,0.0,0.0
0,4.056739611439889,83.14409122660922,135.12546951787343,0.0,0.0,0.0
0,4.064741070239574,122.31694393755997,117.52530367706996,0.0,0.0,0.0
0,4.072742529039258,85.86105922679512,121.12248671205003,0.0,0.0,0.0
0,4.080743987838942,97.4615216378735,123.92279681065463,0.0,0.0,0.0
0,4.088745446638626,110.21861196501582,123.4955511570146,0.0,0.0,0.0
0,4.0967469054383105,97.43666993539544,133.89728851541673,0.0,0.0,0.0
0,4.104748364237995,112.72459382993493,123.90963870556882,0.0,0.0,0.0
0,4.112749823037679,92.88662866513387,135.20366949891365,0.0,0.0,0.0
0,4.1207512818373635,103.4238915495777,123.2556003515636,0.0,0.0,0.0
0,4.128752740637047,118.95632488081027,128.2810019243566,0.0,0.0,0.0
0,4.136754199436732,90.5241120255761,143.99273766278992,0.0,0.0,0.0
0,4.144755658236416,111.59900242253069,129.3261381006361,0.0,0.0,0.0
0,4.1527571170361,99.67781055759927,139.32318041866696,0.0,0.0,0.0
0,4.160758575835784,100.2254500137901,132.1412459177642,0.0,1.0,0.0
0,4.1687600346354685,122.45505014195435,129.0140004269613,0.0,1.0,0.0
0,4.176761493435152,104.28620202017366,143.64656575452574,0.0,1.0,0.0
0,4.184762952234837,113.28451812300003,127.09119274628975,0.0,1.0,0.0
0,4.192764411034521,97.8067295948356,137.78301693732567,0.0,1.0,0.0
0,4.200765869834205,99.88020794490978,131.27939902997582,0.0,1.0,0.0
0,4.208767328633889,124.56027757329748,121.89442376934136,0.0,1.0,0.0
0,4.2167687874335735,95.59564943024426,142.82306549301202,0.0,1.0,0.0
0,4.224770246233258,108.42854512503489,126.26187464978969,0.0,1.0,0.0
0,4.232771705032942,101.6298250980207,128.245607682175,0.0,1.0,0.0
0,4.2407731638326265,100.0502523731008,129.41285614860135,0.0,1.0,0.0
0,4.24877462263231,114.63543722400618,121.01244885655166,0.0,1.0,0.0
0,4.256776081431995,96.8687318086645,137.83853182823594,0.0,1.0,0.0
0,4.2647775402316785,107.7730684900507,117.91328564365824,0.0,1.0,0.0
0,4.272778999031363,109.07636850526713,130.65500682381804,0.0,1.0,0.0
0,4.280780457831047,103.78345318693489,129.9212137792704,0.0,1.0,0.0
0,4.2887819166307315,109.20407547212578,125.81845671774539,0.0,1.0,0.0
0,4.296783375430415,90.3939093427063,137.64099151472294,0.0,1.0,0.0
0,4.3047848342301,108.09536585162813,122.63684225411475,0.0,1.0,0.0
0,4.312786293029784,102.40550796757121,131.08488971382116,0.0,1.0,0.0
0,4.320787751829468,96.43724248436682,144.15694379550126,0.0,1.0,0.0
0,4.328789210629153,113.13059320511157,124.80961376192005,0.0,1.0,0.0
0,4.3367906694288365,94.97705911831264,137.74073295042177,0.0,1.0,0.0
0,4.344792128228521,111.04415198853967,117.14883835359024,0.0,1.0,0.0
0,4.352793587028205,111.03161469174712,125.31384398965389,0.0,1.0,0.0
0,4.3607950458278895,95.96324632101938,135.91126170229597,0.0,1.0,0.0
0,4.368796504627573,114.72854708231863,120.91294815254045,0.0,1.0,0.0
0,4.376797963427258,99.86538889874177,131.32022206549635,0.0,1.0,0.0
0,4.3847994222269415,105.72524371243442,126.5830370894476,0.0,1.0,0.0
0,4.392800881026626,114.61134683971379,118.38988670890237,0.0,1.0,0.0
0,4.40080233982631,97.00279824081228,135.29330025957051,0.0,1.0,0.0
0,4.4088037986259945,110.7304447973179,119.37159581281318,0.0,1.0,0.0
0,4.416805257425678,106.30281559729791,138.17052926095735,0.0,1.0,0.0
0,4.424806716225363,101.10830313833229,121.52053959871736,0.0,1.0,0.0
0,4.4328081750250465,111.88227495484075,125.13601771249927,0.0,1.0,0.0
0,4.440809633824731,96.89476128212239,135.06844531239082,0.0,1.0,0.0
0,4.448811092624416,109.7349694896548,121.978811830898,0.0,1.0,0.0
0,4.4568125514240995,106.47017856479125,133.67715568593738,0.0,1.0,0.0
0,4.464814010223784,100.12317823400475,128.95947297264343,0.0,1.0,0.0
0,4.472815469023468,107.663745737388,121.10244673925027,0.0,1.0,0.0
0,4.480816927823152,98.51916419182791,137.53153488857265,0.0,1.0,0.0
0,4.488818386622836,100.89752815852366,121.95993076154267,0.0,1.0,0.0
0,4.496819845422521,108.44076583293001,131.61703205147273,0.0,1.0,0.0
0,4.5048213042222045,92.99613451447412,129.38831853831414,0.0,1.0,0.0
0,4.512822763021889,109.97915253613837,120.36595469185389,0.0,1.0,0.0
0,4.520824221821573,91.56249418847074,140.80940465092948,0.0,1.0,0.0
0,4.5288256806212575,104.80316271054753,127.46650700364961,0.0,1.0,0.0
0,4.536827139420941,102.804636450822,126.96288972496848,0.0,1.0,0.0
0,4.544828598220626,100.07884625238461,124.53404461374811,0.0,1.0,0.0
0,4.55283005702031,100.34957033641777,119.41210772372992,0.0,1.0,0.0
0,4.560831515819994,91.33746273997453,137.3096703551434,0.0,1.0,0.0
0,4.568832974619679,103.66945827534676,121.78189866049871,0.0,1.0,0.0
0,4.5768344334193625,106.5749925636082,129.88134110141874,0.0,1.0,0.0
0,4.584835892219047,93.6801627980561,132.38490216054348,0.0,1.0,0.0
0,4.592837351018731,105.12164455238057,126.94464741967744,0.0,1.0,0.0
0,4.600838809818415,88.48652971105246,143.88910217213774,0.0,1.0,0.0
0,4.608840268618099,98.14600319557499,129.5733420427258,0.0,1.0,0.0
0,4.616841727417784,99.73743317778177,134.33933474978903,0.0,1.0,0.0
0,4.6248431862174675,87.80539611956452,138.28202232475374,0.0,1.0,0.0
0,4.632844645017152,102.79035514285279,125.69494249917045,0.0,1.0,0.0
0,4.640846103816836,94.10796047909359,136.37674999147973,0.0,1.0,0.0
0,4.64884756261652,98.49723671272322,128.91381887987845,0.0,1.0,0.0
0,4.656849021416204,107.39599504901038,129.05609407814663,0.0,1.0,0.0
0,4.664850480215889,92.23136470119972,131.25365593816946,0.0,1.0,0.0
0,4.672851939015573,108.55531763913164,125.30474461202743,0.0,1.0,0.0
0,4.680853397815257,100.6592444548025,132.83734149478727,0.0,1.0,0.0
0,4.688854856614942,102.73596817049788,128.70412302336874,0.0,1.0,0.0
0,4.6968563154146254,106.5410825854347,125.48126439718791,0.0,1.0,0.0
0,4.70485777421431,94.21096473529774,138.83825117097123,0.0,1.0,0.0
0,4.712859233013994,101.76852692247816,123.15475335164442,0.0,1.0,0.0
0,4.720860691813678,100.71092592207127,136.50304674355257,0.0,1.0,0.0
0,4.728862150613362,94.51484626626676,129.991938075306,0.0,1.0,0.0
0,4.736863609413047,112.904176603866,125.12997525305568,0.0,1.0,0.0
0,4.7448650682127305,95.63138153667234,138.24410152976878,0.0,1.0,0.0
0,4.752866527012415,103.56338787272959,122.70919215593537,0.0,1.0,0.0
0,4.760867985812099,99.34189602836217,136.6397031383722,0.0,1.0,0.0
0,4.768869444611783,89.92383289670217,131.76456038807888,0.0,1.0,0.0
0,4.776870903411467,109.2107326780135,131.43462011933917,0.0,1.0,0.0
0,4.784872362211152,95.50458508414724,137.26580866913247,0.0,1.0,0.0
0,4.792873821010836,100.54203792115375,124.47237819581773,0.0,1.0,0.0
0,4.80087527981052,104.79124261391716,134.9242093079821,0.0,1.0,0.0
0,4.808876738610205,90.10681854547015,130.08647099511995,0.0,1.0,0.0
0,4.816878197409888,113.62397847257228,123.30342596560519,0.0,1.0,0.0
0,4.824879656209573,94.46748627863428,132.83584849291304,0.0,1.0,0.0
0,4.832881115009257,100.43477111502851,124.02404463086492,0.0,1.0,0.0
0,4.840882573808941,116.57314925360454,125.48908637263372,0.0,1.0,0.0
0,4.848884032608625,98.10234126046335,124.462836435122,0.0,1.0,0.0
0,4.85688549140831,108.38432860137736,121.82026927561068,0.0,1.0,0.0
0,4.864886950207993,100.8333606367319,132.3908829858703,0.0,1.0,0.0
0,4.872888409007678,101.71110203430898,118.87732314442562,0.0,1.0,0.0
0,4.880889867807362,111.24484538024227,125.47186085776292,0.0,1.0,0.0
0,4.888891326607046,94.70861453683118,133.53575291889047,0.0,1.0,0.0
0,4.896892785406731,109.92147460258168,120.68317803979119,0.0,1.0,0.0
0,4.904894244206415,95.39715617603095,128.5624971318616,0.0,1.0,0.0
0,4.912895703006099,98.88159453786618,125.904713914094,0.0,1.0,0.0
0,4.920897161805783,107.6653694290343,127.16641158759478,0.0,1.0,0.0
0,4.928898620605468,95.15385784900026,134.501652931707,0.0,1.0,0.0
0,4.936900079405151,111.38452869999729,124.30235295248849,0.0,1.0,0.0
0,4.944901538204836,98.79809670943119,135.69592170981227,0.0,1.0,0.0
0,4.95290299700452,94.61514977230841,128.26802275167276,0.0,1.0,0.0
0,4.960904455804204,108.9548830572823,130.03607085994665,0.0,1.0,0.0
0,4.968905914603888,97.75607563340638,137.9593209173543,0.0,1.0,0.0
0,4.976907373403573,108.33122350809289,126.13450334259838,0.0,1.0,0.0
0,4.984908832203256,104.64443694315867,134.61916661801195,0.0,1.0,0.0
0,4.992910291002941,93.2899653843531,136.15716309624503,0.0,1.0,0.0
0,5.000911749802625,117.74582728379421,133.4746984721181,0.0,1.0,0.0
0,5.008913208602309,96.28016420635113,140.57468538961317,0.0,1.0,0.0
0,5.016914667401994,111.04022196285297,120.40771926397468,0.0,1.0,0.0
0,5.024916126201678,104.24229670541142,145.16393866419065,0.0,1.0,0.0
0,5.032917585001362,97.2603721090433,134.7811359962767,0.0,1.0,0.0
0,5.040919043801046,117.71640630638034,133.43474371526884,0.0,1.0,0.0
0,5.048920502600731,100.855136553105,145.59223404366878,0.0,1.0,0.0
0,5.056921961400414,108.68651581511867,129.40430093633896,0.0,1.0,0.0
0,5.064923420200099,112.1829021651327,136.72641184144513,0.0,1.0,0.0
0,5.072924878999783,95.05812557278404,145.85958964063343,0.0,1.0,0.0
0,5.080926337799467,114.04573250908734,136.79383682160346,0.0,1.0,0.0
0,5.088927796599151,97.81175508660138,146.29484481955532,0.0,1.0,0.0
0,5.096929255398836,103.99105712814982,135.9566031135175,0.0,1.0,0.0
0,5.104930714198519,116.28263613837893,133.71173676826876,0.0,1.0,0.0
0,5.112932172998204,99.12462225387239,139.89566718282325,0.0,1.0,0.0
0,5.120933631797888,113.76133606522802,130.02905088368047,0.0,1.0,0.0
0,5.128935090597572,102.84026121990944,138.8072012324835,0.0,1.0,0.0
0,5.136936549397257,104.2863684688314,131.87958653410186,0.0,1.0,0.0
0,5.144938008196941,113.21550009121643,123.76345871753196,0.0,1.0,0.0
0,5.152939466996625,102.80168264486734,135.74678529125822,0.0,1.0,0.0
0,5.160940925796309,111.92767203918899,120.92644922046821,0.0,1.0,0.0
0,5.168942384595994,104.25625069594737,135.3673536236843,0.0,1.0,0.0
0,5.176943843395677,101.22383812602624,126.79545129011268,0.0,1.0,0.0
0,5.184945302195362,113.307991719248,122.79608065415442,0.0,1.0,0.0
0,5.192946760995046,94.69775573122173,131.98598178694508,0.0,1.0,0.0
0,5.20094821979473,104.68953030157888,122.88250607793901,0.0,1.0,0.0
0,5.208949678594414,103.4563199994204,128.19628925297258,0.0,1.0,0.0
0,5.216951137394099,101.98436210800044,128.1341970149117,0.0,1.0,0.0
0,5.224952596193782,108.62459912817717,117.51296181409765,0.0,1.0,0.0
0,5.232954054993467,86.60673916427804,136.8110134926684,0.0,1.0,0.0
0,5.240955513793152,104.4242646911479,125.7139821651333,0.0,1.0,0.0
0,5.248956972592835,106.55291371744191,132.36300641364573,0.0,1.0,0.0
0,5.25695843139252,97.64142531302365,131.53002919871557,0.0,1.0,0.0
0,5.264959890192204,110.57035297642149,123.56847264054167,0.0,1.0,0.0
0,5.272961348991888,93.1589349776429,141.2220381462267,0.0,1.0,0.0
0,5.280962807791572,104.68286381998637,119.65852965708211,0.0,1.0,0.0
0,5.288964266591257,109.99075817514485,130.90851397711054,0.0,1.0,0.0
0,5.29696572539094,98.22041071126831,136.3380277754435,0.0,1.0,0.0
0,5.304967184190625,113.28089179279831,126.63527233176768,0.0,1.0,0.0
0,5.312968642990309,103.03292003800057,141.75024178777895,0.0,1.0,0.0
0,5.320970101789993,106.97729326880808,124.84353020931775,0.0,1.0,0.0
0,5.328971560589677,111.23335558835372,129.64155194471599,0.0,1.0,0.0
0,5.336973019389362,97.54191614499544,136.52345110791143,0.0,1.0,0.0
0,5.344974478189045,113.55925890675928,127.77847720518835,0.0,1.0,0.0
0,5.35297593698873,104.26413459067554,141.55723974724307,0.0,1.0,0.0
0,5.360977395788415,105.52133865693597,131.73367618720522,0.0,1.0,0.0
0,5.368978854588098,112.67387723592816,128.087792204959,0.0,1.0,0.0
0,5.376980313387783,95.45739691056218,139.93201297071346,0.0,1.0,0.0
0,5.384981772187467,110.50583578903903,126.73367926808544,0.0,1.0,0.0
0,5.392983230987151,102.03600371723236,140.63807010746012,0.0,1.0,0.0
0,5.400984689786835,106.2578477328201,129.08140171574766,0.0,1.0,0.0
0,5.40898614858652,112.05375905811441,129.72292807506298,0.0,1.0,0.0
0,5.416987607386203,93.75518915499603,136.34515893550326,0.0,1.0,0.0
0,5.424989066185888,109.5376978011174,122.98145120518902,0.0,1.0,0.0
0,5.432990524985572,104.48301226238678,137.70779804284194,0.0,1.0,0.0
0,5.440991983785256,100.988266344187,127.48158081380527,0.0,1.0,0.0
0,5.44899344258494,113.00470488040047,123.66518512953803,0.0,1.0,0.0
0,5.456994901384625,93.69140134118571,141.9415528422647,0.0,1.0,0.0
0,5.464996360184309,110.26745837990356,119.3734740842867,0.0,1.0,0.0
0,5.472997818983993,106.59311713727567,143.37405406809444,0.0,1.0,0.0
0,5.480999277783678,99.27137330895783,128.809485038343,0.0,1.0,0.0
0,5.489000736583361,114.75395976715255,117.12900769250518,0.0,1.0,0.0
0,5.497002195383046,93.489548576958,145.6007365529827,0.0,1.0,0.0
0,5.50500365418273,113.12831722915563,117.99566373956134,0.0,1.0,0.0
0,5.513005112982414,112.34060585993095,136.84353751835627,0.0,1.0,0.0
0,5.521006571782098,98.87589181882421,130.87448057663443,0.0,1.0,0.0
0,5.529008030581783,109.45666326842439,122.22290896929383,0.0,1.0,0.0
0,5.537009489381466,100.5683902202773,143.50850878370494,0.0,1.0,0.0
0,5.545010948181151,107.4945855195837,125.71648504479307,0.0,1.0,0.0
0,5.553012406980835,107.32775598506487,133.93244818394788,0.0,1.0,0.0
0,5.561013865780519,98.69038484274824,136.86086200447497,0.0,1.0,0.0
0,5.569015324580203,107.97223620860505,123.51093355239595,0.0,1.0,0.0
0,5.577016783379888,105.2743307161664,136.60347275939066,0.0,1.0,0.0
0,5.585018242179572,107.93137936675777,123.5221808712721,0.0,1.0,0.0
0,5.593019700979256,111.77449479104453,128.80698729788648,0.0,1.0,0.0
0,5.6010211597789406,95.83976496322366,131.90724227113986,0.0,1.0,0.0
0,5.609022618578624,107.9494569935945,122.75964052482567,0.0,1.0,0.0
0,5.617024077378309,108.86182881314743,140.4766496809774,0.0,1.0,0.0
0,5.625025536177993,106.95935826733613,126.71503858897646,0.0,1.0,0.0
0,5.633026994977677,111.89594170243727,131.22631231627497,0.0,1.0,0.0
0,5.641028453777361,90.15872400320457,145.58756008277246,0.0,1.0,0.0
0,5.649029912577046,113.69262047230522,125.7908774469069,0.0,1.0,0.0
0,5.657031371376729,104.02112593196831,141.5316812311264,0.0,1.0,0.0
0,5.665032830176414,92.00974144709086,138.87947638552234,0.0,1.0,0.0
0,5.673034288976098,108.63794849936356,134.91830329272196,0.0,1.0,0.0
0,5.681035747775782,94.77841256516125,143.96295257995,0.0,1.0,0.0
0,5.689037206575466,110.73289259867892,126.41678745584815,0.0,1.0,0.0
0,5.697038665375151,109.76411677798869,145.29040243029215,0.0,1.0,0.0
0,5.705040124174835,87.25139170148799,138.67020718826757,0.0,1.0,0.0
0,5.713041582974519,110.4540026205499,129.2408626822276,0.0,1.0,0.0
0,5.7210430417742035,95.1089970523159,145.61895524651078,0.0,1.0,0.0
0,5.729044500573887,105.94835150522077,128.21876061270012,0.0,1.0,0.0
0,5.737045959373572,104.40812118877712,141.59258906832812,0.0,1.0,0.0
0,5.745047418173256,93.23483137960974,143.44643954840043,0.0,1.0,0.0
0,5.75304887697294,110.3584555750894,127.94008874757202,0.0,1.0,0.0
0,5.761050335772624,100.84103328371182,140.0371997937961,0.0,1.0,0.0
0,5.7690517945723085,104.78932736748813,132.49060593767928,0.0,1.0,0.0
0,5.777053253371992,114.0755161606637,140.75911995405008,0.0,1.0,0.0
0,5.785054712171677,96.86630919458706,139.4272875441714,0.0,1.0,0.0
0,5.793056170971361,116.72061571484433,121.72203931353664,0.0,1.0,0.0
